513146	Asia/Seoul
513147	Asia/Choibalsan
513148	Antarctica/Davis
513149	Asia/Thimbu
513150	Asia/Yekaterinburg
513151	Europe/Astrakhan
513152	Asia/Famagusta
513153	Europe/Copenhagen
513154	Africa/El_Aaiun
513155	Atlantic/Azores
513156	Atlantic/Cape_Verde
513157	America/Noronha
513158	America/Mendoza
513159	America/Antigua
513160	America/Chicago
513161	America/Belize
513162	America/Ensenada
513163	America/Nome
513164	US/Aleutian
513165	Pacific/Johnston
513166	Pacific/Niue
513167	Etc/GMT+12
513168	Pacific/Bougainville
513169	Asia/Vladivostok
513170	Asia/Seoul
513171	Asia/Chungking
513172	Asia/Tomsk
513173	Asia/Thimbu
513174	Indian/Maldives
513175	Asia/Dubai
513176	Asia/Famagusta
513177	Europe/Prague
513178	Africa/Porto-Novo
513179	Africa/Accra
513180	America/Godthab
513181	Brazil/DeNoronha
513182	America/Argentina/Cordoba
513183	America/St_Barthelemy
513184	US/Indiana-Starke
513185	America/Shiprock
513186	America/Whitehorse
513187	America/Anchorage
513188	America/Atka
513189	Pacific/Tahiti
513190	Pacific/Midway
513191	Etc/GMT+12
513192	Asia/Srednekolymsk
513193	Pacific/Guam
513194	Asia/Tokyo
513195	Asia/Brunei
513196	Asia/Barnaul
513197	Asia/Dacca
513198	Asia/Aqtobe
513199	Asia/Baku
513200	Antarctica/Syowa
513201	Africa/Blantyre
513202	Europe/Isle_of_Man
513203	Atlantic/Reykjavik
513204	America/Scoresbysund
513205	Atlantic/South_Georgia
513206	Atlantic/Stanley
513207	America/Indiana/Indianapolis
513208	America/Porto_Acre
513209	America/Costa_Rica
513210	America/Whitehorse
513211	America/Anchorage
513212	America/Adak
513213	Pacific/Honolulu
513214	US/Samoa
513215	Etc/GMT+12
513216	Pacific/Noumea
513217	Pacific/Yap
513218	Asia/Tokyo
513219	Asia/Manila
513220	Asia/Jakarta
513221	Asia/Kashgar
513222	Asia/Yekaterinburg
513223	Asia/Baku
513224	Europe/Kirov
513225	Europe/Bratislava
513226	Atlantic/Madeira
513227	Africa/Conakry
513228	Atlantic/Cape_Verde
513229	Brazil/DeNoronha
513230	America/Santarem
513231	America/Kralendijk
513232	America/Jamaica
513233	America/Monterrey
513234	America/Creston
513235	America/Juneau
513236	Pacific/Gambier
513237	Pacific/Rarotonga
513238	Pacific/Midway
513239	Etc/GMT+12
513240	Asia/Srednekolymsk
513241	Australia/NSW
513242	Asia/Jayapura
513243	Asia/Taipei
513244	Asia/Novokuznetsk
513245	Asia/Kashgar
513246	Asia/Ashkhabad
513247	Indian/Mahe
513248	Indian/Comoro
513249	Africa/Juba
513250	Europe/Isle_of_Man
513251	Africa/Banjul
513252	Atlantic/Cape_Verde
513253	America/Noronha
513254	America/Buenos_Aires
513255	America/Tortola
513256	America/Cancun
513257	America/Mexico_City
513258	Mexico/BajaSur
513259	America/Anchorage
513260	Pacific/Gambier
513261	Pacific/Tahiti
513262	Pacific/Samoa
513263	Etc/GMT+12
513264	Pacific/Noumea
513265	Pacific/Chuuk
513266	Asia/Chita
513267	Asia/Brunei
513268	Asia/Phnom_Penh
513269	Asia/Thimphu
513270	Asia/Yekaterinburg
513271	Asia/Yerevan
513272	Europe/Volgograd
513273	Europe/Berlin
513274	Africa/Libreville
513275	Africa/Abidjan
513276	America/Nuuk
513277	Brazil/DeNoronha
513278	America/Recife
513279	America/Indiana/Indianapolis
513280	America/North_Dakota/Beulah
513281	America/Inuvik
513282	America/Whitehorse
513283	America/Juneau
513284	US/Aleutian
513285	Pacific/Johnston
513286	Pacific/Pago_Pago
513287	Etc/GMT+12
513288	Pacific/Pohnpei
513289	Australia/Currie
513290	Asia/Pyongyang
513291	Asia/Kuala_Lumpur
513292	Asia/Phnom_Penh
513293	Asia/Dacca
513294	Asia/Atyrau
513295	Europe/Ulyanovsk
513296	Europe/Vilnius
513297	Europe/Kaliningrad
513298	Africa/Libreville
513299	Atlantic/Reykjavik
513300	Atlantic/Cape_Verde
513301	Brazil/DeNoronha
513302	America/Sao_Paulo
513303	America/Kentucky/Monticello
513304	America/Matamoros
513305	US/Mountain
513306	Canada/Yukon
513307	America/Metlakatla
513308	Pacific/Gambier
513309	Pacific/Tahiti
513310	US/Samoa
513311	Etc/GMT+12
513312	Pacific/Ponape
513313	Australia/Melbourne
513314	Asia/Khandyga
513315	Asia/Ulaanbaatar
513316	Asia/Krasnoyarsk
513317	Asia/Thimphu
513318	Asia/Aqtau
513319	Asia/Tbilisi
513320	Africa/Kampala
513321	Europe/Monaco
513322	Africa/Malabo
513323	Africa/Monrovia
513324	America/Nuuk
513325	Brazil/DeNoronha
513326	Antarctica/Rothera
513327	America/Port-au-Prince
513328	America/Jamaica
513329	America/Inuvik
513330	America/Dawson_Creek
513331	US/Alaska
513332	Pacific/Gambier
513333	Pacific/Tahiti
513334	Pacific/Samoa
513335	Etc/GMT+12
513336	Pacific/Norfolk
513337	Australia/Canberra
513338	Asia/Khandyga
513339	Asia/Hong_Kong
513340	Asia/Saigon
513341	Asia/Thimphu
513342	Asia/Aqtau
513343	Europe/Samara
513344	Asia/Amman
513345	Europe/San_Marino
513346	Africa/Tunis
513347	Africa/Accra
513348	America/Scoresbysund
513349	Atlantic/South_Georgia
513350	America/Paramaribo
513351	America/Martinique
513352	America/Cayman
513353	America/Ciudad_Juarez
513354	America/Dawson_Creek
513355	America/Anchorage
513356	Pacific/Gambier
513357	Pacific/Tahiti
513358	Pacific/Midway
513359	Etc/GMT+12
513360	Pacific/Guadalcanal
513361	Pacific/Saipan
513362	Asia/Khandyga
513363	Asia/Singapore
513364	Asia/Hovd
513365	Asia/Dacca
513366	Antarctica/Vostok
513367	Europe/Samara
513368	Antarctica/Syowa
513369	Africa/Maputo
513370	Atlantic/Madeira
513371	Africa/Bissau
513372	Atlantic/Cape_Verde
513373	America/Noronha
513374	America/Paramaribo
513375	America/Anguilla
513376	America/Rainy_River
513377	America/Denver
513378	America/Dawson
513379	America/Anchorage
513380	America/Atka
513381	Pacific/Rarotonga
513382	US/Samoa
513383	Etc/GMT+12
513384	Pacific/Norfolk
513385	Australia/Tasmania
513386	Asia/Tokyo
513387	Asia/Harbin
513388	Asia/Phnom_Penh
513389	Indian/Chagos
513390	Asia/Qyzylorda
513391	Indian/Mauritius
513392	Asia/Kuwait
513393	Europe/Malta
513394	Atlantic/Canary
513395	Africa/Sao_Tome
513396	America/Godthab
513397	Brazil/DeNoronha
513398	America/Rosario
513399	America/Tortola
513400	America/Knox_IN
513401	America/Belize
513402	America/Fort_Nelson
513403	America/Sitka
513404	US/Aleutian
513405	Pacific/Johnston
513406	Pacific/Pago_Pago
513407	Etc/GMT+12
513408	Pacific/Norfolk
513409	Australia/Lindeman
513410	Asia/Khandyga
513411	Asia/Brunei
513412	Asia/Pontianak
513413	Asia/Dhaka
513414	Antarctica/Mawson
513415	Asia/Muscat
513416	Europe/Riga
513417	Africa/Maseru
513418	Africa/Lagos
513419	Atlantic/Azores
513420	America/Godthab
513421	America/Miquelon
513422	America/Moncton
513423	America/Nipigon
513424	America/Coral_Harbour
513425	America/Cambridge_Bay
513426	America/Creston
513427	America/Juneau
513428	Pacific/Gambier
513429	Pacific/Johnston
513430	Pacific/Pago_Pago
513431	Etc/GMT+12
513432	Pacific/Norfolk
513433	Pacific/Truk
513434	Asia/Chita
513435	Asia/Kuching
513436	Asia/Bangkok
513437	Asia/Urumqi
513438	Asia/Yekaterinburg
513439	Asia/Tbilisi
513440	Asia/Amman
513441	Europe/Belgrade
513442	Africa/Kinshasa
513443	Atlantic/Reykjavik
513444	America/Nuuk
513445	America/Miquelon
513446	America/Moncton
513447	America/Antigua
513448	America/Atikokan
513449	America/Ciudad_Juarez
513450	US/Pacific
513451	America/Nome
513452	America/Atka
513453	US/Hawaii
513454	Pacific/Niue
513455	Etc/GMT+12
513456	Asia/Magadan
513457	Asia/Vladivostok
513458	Asia/Jayapura
513459	Asia/Macau
513460	Asia/Vientiane
513461	Asia/Omsk
513462	Antarctica/Mawson
513463	Indian/Mauritius
513464	Indian/Antananarivo
513465	Africa/Juba
513466	Africa/Bangui
513467	Africa/Monrovia
513468	Atlantic/Cape_Verde
513469	America/Miquelon
513470	America/Recife
513471	America/Lower_Princes
513472	America/Rainy_River
513473	Canada/Mountain
513474	America/Ensenada
513475	America/Anchorage
513476	US/Aleutian
513477	Pacific/Honolulu
513478	US/Samoa
513479	Etc/GMT+12
513480	Pacific/Pohnpei
513481	Australia/Brisbane
513482	Asia/Dili
513483	Asia/Hong_Kong
513484	Asia/Bangkok
513485	Asia/Kashgar
513486	Asia/Samarkand
513487	Asia/Muscat
513488	Europe/Riga
513489	Europe/Luxembourg
513490	Africa/Tunis
513491	Atlantic/St_Helena
513492	Atlantic/Cape_Verde
513493	America/Noronha
513494	America/Argentina/Salta
513495	America/Pangnirtung
513496	America/Indiana/Knox
513497	America/Tegucigalpa
513498	America/Mazatlan
513499	America/Anchorage
513500	US/Aleutian
513501	Pacific/Johnston
513502	Pacific/Samoa
513503	Etc/GMT+12
513504	Pacific/Pohnpei
513505	Asia/Ust-Nera
513506	Asia/Khandyga
513507	Asia/Brunei
513508	Asia/Pontianak
513509	Indian/Chagos
513510	Asia/Aqtau
513511	Indian/Mauritius
513512	Europe/Riga
513513	Africa/Lusaka
513514	Africa/Malabo
513515	Africa/Ouagadougou
513516	America/Nuuk
513517	Brazil/DeNoronha
513518	America/Argentina/Salta
513519	America/Dominica
513520	America/Menominee
513521	America/Merida
513522	Canada/Pacific
513523	America/Juneau
513524	Pacific/Gambier
513525	Pacific/Rarotonga
513526	Pacific/Pago_Pago
513527	Etc/GMT+12
513528	Pacific/Bougainville
513529	Asia/Ust-Nera
513530	Asia/Tokyo
513531	Asia/Macau
513532	Asia/Saigon
513533	Asia/Thimphu
513534	Asia/Tashkent
513535	Asia/Muscat
513536	Asia/Qatar
513537	Europe/Copenhagen
513538	Africa/Bangui
513539	Africa/Dakar
513540	America/Scoresbysund
513541	America/Noronha
513542	America/Goose_Bay
513543	America/St_Vincent
513544	America/Cayman
513545	America/Cambridge_Bay
513546	America/Dawson_Creek
513547	America/Metlakatla
513548	America/Adak
513549	US/Hawaii
513550	Pacific/Midway
513551	Etc/GMT+12
513552	Asia/Srednekolymsk
513553	Pacific/Chuuk
513554	Asia/Chita
513555	Asia/Ujung_Pandang
513556	Asia/Bangkok
513557	Asia/Omsk
513558	Asia/Aqtobe
513559	Asia/Tbilisi
513560	Europe/Moscow
513561	Europe/San_Marino
513562	Atlantic/Madeira
513563	Africa/Nouakchott
513564	America/Godthab
513565	Atlantic/South_Georgia
513566	Brazil/East
513567	America/Barbados
513568	America/Matamoros
513569	America/Boise
513570	US/Pacific
513571	America/Nome
513572	US/Aleutian
513573	Pacific/Johnston
513574	US/Samoa
513575	Etc/GMT+12
513576	Pacific/Efate
513577	Australia/Canberra
513578	Asia/Yakutsk
513579	Asia/Singapore
513580	Asia/Pontianak
513581	Asia/Bishkek
513582	Asia/Aqtau
513583	Asia/Dubai
513584	Asia/Tel_Aviv
513585	Europe/Busingen
513586	Africa/Tunis
513587	Africa/Lome
513588	America/Nuuk
513589	Atlantic/South_Georgia
513590	America/Argentina/Cordoba
513591	America/Pangnirtung
513592	America/Indiana/Tell_City
513593	America/Managua
513594	America/Whitehorse
513595	America/Nome
513596	Pacific/Gambier
513597	Pacific/Rarotonga
513598	Pacific/Pago_Pago
513599	Etc/GMT+12
513600	Pacific/Ponape
513601	Australia/Sydney
513602	Asia/Seoul
513603	Asia/Harbin
513604	Asia/Vientiane
513605	Asia/Bishkek
513606	Asia/Almaty
513607	Asia/Tbilisi
513608	Indian/Comoro
513609	Europe/Rome
513610	Africa/El_Aaiun
513611	Africa/Freetown
513612	America/Scoresbysund
513613	America/Noronha
513614	America/Araguaina
513615	America/Indiana/Winamac
513616	America/Indiana/Knox
513617	America/El_Salvador
513618	Mexico/BajaSur
513619	America/Yakutat
513620	America/Atka
513621	Pacific/Rarotonga
513622	US/Samoa
513623	Etc/GMT+12
513624	Pacific/Efate
513625	Antarctica/Macquarie
513626	Asia/Dili
513627	Asia/Macau
513628	Asia/Barnaul
513629	Asia/Thimbu
513630	Asia/Qyzylorda
513631	Europe/Astrakhan
513632	Asia/Beirut
513633	Africa/Kigali
513634	Europe/Guernsey
513635	Africa/Bissau
513636	Atlantic/Cape_Verde
513637	Brazil/DeNoronha
513638	America/Goose_Bay
513639	America/Manaus
513640	America/Panama
513641	America/Belize
513642	America/Fort_Nelson
513643	America/Nome
513644	US/Aleutian
513645	Pacific/Johnston
513646	US/Samoa
513647	Etc/GMT+12
513648	Pacific/Ponape
513649	Australia/ACT
513650	Asia/Pyongyang
513651	Asia/Singapore
513652	Asia/Vientiane
513653	Indian/Chagos
513654	Asia/Ashgabat
513655	Asia/Yerevan
513656	Europe/Helsinki
513657	Europe/Busingen
513658	Africa/El_Aaiun
513659	Africa/Bamako
513660	America/Nuuk
513661	Brazil/DeNoronha
513662	America/Recife
513663	America/St_Thomas
513664	America/Rainy_River
513665	America/Belize
513666	US/Pacific
513667	US/Alaska
513668	America/Atka
513669	Pacific/Rarotonga
513670	Pacific/Niue
513671	Etc/GMT+12
513672	Pacific/Ponape
513673	Pacific/Yap
513674	Asia/Dili
513675	Antarctica/Casey
513676	Asia/Ho_Chi_Minh
513677	Asia/Dhaka
513678	Asia/Oral
513679	Indian/Reunion
513680	Europe/Bucharest
513681	Europe/Sarajevo
513682	Africa/Bangui
513683	Africa/Banjul
513684	America/Nuuk
513685	Brazil/DeNoronha
513686	America/Glace_Bay
513687	America/Kralendijk
513688	America/Coral_Harbour
513689	America/Belize
513690	Canada/Pacific
513691	America/Anchorage
513692	US/Aleutian
513693	US/Hawaii
513694	Pacific/Samoa
513695	Etc/GMT+12
513696	Asia/Magadan
513697	Australia/Tasmania
513698	Asia/Seoul
513699	Asia/Macau
513700	Asia/Jakarta
513701	Asia/Thimbu
513702	Antarctica/Mawson
513703	Indian/Mahe
513704	Europe/Kiev
513705	Arctic/Longyearbyen
513706	Africa/Brazzaville
513707	Atlantic/Azores
513708	Atlantic/Cape_Verde
513709	America/Noronha
513710	America/Coyhaique
513711	America/Curacao
513712	America/Menominee
513713	America/Chihuahua
513714	America/Ensenada
513715	America/Sitka
513716	Pacific/Gambier
513717	US/Hawaii
513718	US/Samoa
513719	Etc/GMT+12
513720	Pacific/Guadalcanal
513721	Antarctica/Macquarie
513722	Asia/Yakutsk
513723	Asia/Manila
513724	Indian/Christmas
513725	Asia/Thimphu
513726	Asia/Qostanay
513727	Asia/Baku
513728	Asia/Nicosia
513729	Europe/Vaduz
513730	Atlantic/Canary
513731	Africa/Nouakchott
513732	America/Scoresbysund
513733	Atlantic/South_Georgia
513734	America/Belem
513735	America/Curacao
513736	America/Ojinaga
513737	America/Cambridge_Bay
513738	America/Phoenix
513739	America/Anchorage
513740	Pacific/Gambier
513741	Pacific/Johnston
513742	US/Samoa
513743	Etc/GMT+12
513744	Asia/Magadan
513745	Australia/Canberra
513746	Asia/Pyongyang
513747	Asia/Ulan_Bator
513748	Asia/Vientiane
513749	Asia/Bishkek
513750	Indian/Maldives
513751	Europe/Saratov
513752	Africa/Dar_es_Salaam
513753	Europe/Stockholm
513754	Atlantic/Faroe
513755	Africa/Banjul
513756	America/Nuuk
513757	America/Miquelon
513758	America/Montevideo
513759	America/St_Kitts
513760	America/Rainy_River
513761	America/El_Salvador
513762	America/Mazatlan
513763	America/Metlakatla
513764	America/Adak
513765	US/Hawaii
513766	Pacific/Midway
513767	Etc/GMT+12
513768	Pacific/Efate
513769	Antarctica/Macquarie
513770	Asia/Seoul
513771	Asia/Ujung_Pandang
513772	Asia/Ho_Chi_Minh
513773	Asia/Thimphu
513774	Asia/Aqtau
513775	Europe/Samara
513776	Europe/Sofia
513777	Africa/Tripoli
513778	Africa/Niamey
513779	Africa/Monrovia
513780	Atlantic/Cape_Verde
513781	Brazil/DeNoronha
513782	America/Fortaleza
513783	America/Tortola
513784	America/Rainy_River
513785	America/Regina
513786	US/Arizona
513787	America/Sitka
513788	America/Adak
513789	Pacific/Johnston
513790	Pacific/Pago_Pago
513791	Etc/GMT+12
513792	Pacific/Efate
513793	Pacific/Guam
513794	Asia/Tokyo
513795	Asia/Macao
513796	Indian/Christmas
513797	Asia/Kashgar
513798	Asia/Yekaterinburg
513799	Indian/Reunion
513800	Europe/Chisinau
513801	Antarctica/Troll
513802	Atlantic/Faroe
513803	Africa/Monrovia
513804	America/Godthab
513805	America/Noronha
513806	America/Argentina/Salta
513807	America/Thunder_Bay
513808	America/Rankin_Inlet
513809	Pacific/Galapagos
513810	US/Pacific
513811	America/Anchorage
513812	Pacific/Gambier
513813	Pacific/Tahiti
513814	Pacific/Pago_Pago
513815	Etc/GMT+12
513816	Asia/Sakhalin
513817	Australia/Queensland
513818	Asia/Chita
513819	Australia/Perth
513820	Indian/Christmas
513821	Asia/Thimphu
513822	Asia/Oral
513823	Asia/Muscat
513824	Asia/Qatar
513825	Europe/Berlin
513826	Africa/Tunis
513827	Africa/Timbuktu
513828	America/Godthab
513829	Brazil/DeNoronha
513830	America/Halifax
513831	America/St_Barthelemy
513832	America/Indiana/Tell_City
513833	America/Denver
513834	America/Santa_Isabel
513835	America/Juneau
513836	America/Adak
513837	Pacific/Tahiti
513838	Pacific/Niue
513839	Etc/GMT+12
513840	Pacific/Guadalcanal
513841	Australia/ACT
513842	Asia/Chita
513843	Asia/Chongqing
513844	Asia/Bangkok
513845	Asia/Bishkek
513846	Indian/Kerguelen
513847	Europe/Saratov
513848	Asia/Bahrain
513849	Europe/Vienna
513850	Atlantic/Faeroe
513851	Africa/Timbuktu
513852	Atlantic/Cape_Verde
513853	Brazil/DeNoronha
513854	America/Glace_Bay
513855	America/Santo_Domingo
513856	America/Cancun
513857	America/Inuvik
513858	US/Pacific
513859	Pacific/Pitcairn
513860	America/Adak
513861	US/Hawaii
513862	Pacific/Samoa
513863	Etc/GMT+12
513864	Pacific/Bougainville
513865	Antarctica/DumontDUrville
513866	Asia/Pyongyang
513867	Asia/Chongqing
513868	Indian/Christmas
513869	Indian/Chagos
513870	Asia/Aqtau
513871	Indian/Reunion
513872	Asia/Aden
513873	Africa/Blantyre
513874	Europe/London
513875	Africa/Ouagadougou
513876	America/Scoresbysund
513877	America/Miquelon
513878	America/Argentina/San_Luis
513879	Brazil/West
513880	America/Indiana/Tell_City
513881	America/Denver
513882	America/Whitehorse
513883	America/Nome
513884	America/Adak
513885	Pacific/Honolulu
513886	Pacific/Midway
513887	Etc/GMT+12
513888	Pacific/Pohnpei
513889	Australia/Brisbane
513890	Asia/Khandyga
513891	Asia/Chongqing
513892	Asia/Pontianak
513893	Indian/Chagos
513894	Antarctica/Mawson
513895	Europe/Samara
513896	Africa/Mogadishu
513897	Africa/Ceuta
513898	Europe/Isle_of_Man
513899	Africa/Banjul
513900	Atlantic/Cape_Verde
513901	Brazil/DeNoronha
513902	America/Argentina/San_Juan
513903	America/Dominica
513904	America/North_Dakota/Center
513905	America/Inuvik
513906	America/Vancouver
513907	America/Metlakatla
513908	Pacific/Gambier
513909	Pacific/Honolulu
513910	US/Samoa
513911	Etc/GMT+12
513912	Asia/Sakhalin
513913	Asia/Ust-Nera
513914	Pacific/Palau
513915	Asia/Shanghai
513916	Asia/Hovd
513917	Indian/Chagos
513918	Asia/Aqtau
513919	Asia/Yerevan
513920	Europe/Kirov
513921	Europe/Zurich
513922	Europe/Dublin
513923	Africa/Sao_Tome
513924	America/Scoresbysund
513925	Brazil/DeNoronha
513926	America/Argentina/Jujuy
513927	America/Tortola
513928	America/Cancun
513929	America/Edmonton
513930	America/Whitehorse
513931	America/Anchorage
513932	US/Aleutian
513933	Pacific/Honolulu
513934	Pacific/Midway
513935	Etc/GMT+12
513936	Pacific/Efate
513937	Australia/Sydney
513938	Asia/Pyongyang
513939	Asia/Harbin
513940	Asia/Saigon
513941	Asia/Kashgar
513942	Asia/Samarkand
513943	Indian/Mahe
513944	Europe/Tiraspol
513945	Africa/Tripoli
513946	Africa/Libreville
513947	Africa/Ouagadougou
513948	Atlantic/Cape_Verde
513949	Atlantic/South_Georgia
513950	Brazil/East
513951	America/Nassau
513952	America/Coral_Harbour
513953	America/Denver
513954	America/Dawson
513955	America/Yakutat
513956	America/Adak
513957	US/Hawaii
513958	US/Samoa
513959	Etc/GMT+12
513960	Pacific/Bougainville
513961	Pacific/Yap
513962	Asia/Seoul
513963	Asia/Kuching
513964	Asia/Hovd
513965	Indian/Chagos
513966	Asia/Ashkhabad
513967	Asia/Muscat
513968	Europe/Tiraspol
513969	Europe/Kaliningrad
513970	Africa/Luanda
513971	America/Danmarkshavn
513972	America/Nuuk
513973	America/Miquelon
513974	Brazil/East
513975	America/Indiana/Vevay
513976	America/Indiana/Tell_City
513977	America/Tegucigalpa
513978	America/Phoenix
513979	America/Nome
513980	US/Aleutian
513981	Pacific/Rarotonga
513982	Pacific/Niue
513983	Etc/GMT+12
513984	Pacific/Ponape
513985	Asia/Ust-Nera
513986	Asia/Yakutsk
513987	Asia/Ulan_Bator
513988	Asia/Novosibirsk
513989	Asia/Dacca
513990	Asia/Tashkent
513991	Asia/Baku
513992	Asia/Istanbul
513993	Africa/Blantyre
513994	Africa/Douala
513995	Africa/Bissau
513996	Atlantic/Cape_Verde
513997	America/Miquelon
513998	America/Bahia
513999	America/Toronto
514000	America/Rio_Branco
514001	America/Chihuahua
514002	America/Whitehorse
514003	US/Alaska
514004	Pacific/Gambier
514005	Pacific/Honolulu
514006	Pacific/Samoa
514007	Etc/GMT+12
514008	Pacific/Efate
514009	Australia/Currie
514010	Asia/Tokyo
514011	Asia/Shanghai
514012	Asia/Novosibirsk
514013	Asia/Dhaka
514014	Antarctica/Vostok
514015	Asia/Muscat
514016	Asia/Tel_Aviv
514017	Europe/Vienna
514018	Europe/Lisbon
514019	Africa/Sao_Tome
514020	Atlantic/Cape_Verde
514021	America/Noronha
514022	America/Rosario
514023	America/La_Paz
514024	America/Rio_Branco
514025	America/Chihuahua
514026	America/Phoenix
514027	Pacific/Pitcairn
514028	US/Aleutian
514029	Pacific/Honolulu
514030	Pacific/Pago_Pago
514031	Etc/GMT+12
514032	Pacific/Guadalcanal
514033	Pacific/Saipan
514034	Asia/Khandyga
514035	Asia/Harbin
514036	Asia/Novokuznetsk
514037	Indian/Chagos
514038	Asia/Yekaterinburg
514039	Europe/Saratov
514040	Asia/Qatar
514041	Europe/Berlin
514042	Africa/Bangui
514043	Africa/Sao_Tome
514044	Atlantic/Cape_Verde
514045	Atlantic/South_Georgia
514046	America/Argentina/Catamarca
514047	America/Aruba
514048	America/Cancun
514049	US/Mountain
514050	America/Whitehorse
514051	America/Yakutat
514052	America/Atka
514053	Pacific/Johnston
514054	Pacific/Niue
514055	Etc/GMT+12
514056	Pacific/Ponape
514057	Australia/ACT
514058	Asia/Jayapura
514059	Asia/Macao
514060	Asia/Saigon
514061	Asia/Thimphu
514062	Asia/Aqtau
514063	Europe/Astrakhan
514064	Europe/Simferopol
514065	Europe/Amsterdam
514066	Europe/Dublin
514067	Africa/Accra
514068	Atlantic/Cape_Verde
514069	Atlantic/South_Georgia
514070	America/Argentina/San_Luis
514071	America/Martinique
514072	America/Rio_Branco
514073	America/Guatemala
514074	US/Pacific
514075	America/Metlakatla
514076	Pacific/Gambier
514077	Pacific/Rarotonga
514078	Pacific/Samoa
514079	Etc/GMT+12
514080	Pacific/Efate
514081	Australia/Canberra
514082	Asia/Jayapura
514083	Antarctica/Casey
514084	Indian/Christmas
514085	Asia/Omsk
514086	Asia/Qyzylorda
514087	Asia/Yerevan
514088	Africa/Cairo
514089	Europe/Monaco
514090	Africa/Lagos
514091	Atlantic/St_Helena
514092	America/Godthab
514093	America/Miquelon
514094	Antarctica/Rothera
514095	America/Caracas
514096	America/Cayman
514097	America/Boise
514098	America/Fort_Nelson
514099	America/Sitka
514100	US/Aleutian
514101	Pacific/Tahiti
514102	Pacific/Niue
514103	Etc/GMT+12
514104	Pacific/Ponape
514105	Asia/Ust-Nera
514106	Asia/Seoul
514107	Asia/Chongqing
514108	Asia/Barnaul
514109	Indian/Chagos
514110	Asia/Aqtau
514111	Indian/Mahe
514112	Europe/Chisinau
514113	Africa/Gaborone
514114	Atlantic/Faroe
514115	Atlantic/Reykjavik
514116	America/Godthab
514117	America/Miquelon
514118	America/Asuncion
514119	America/Grand_Turk
514120	America/Coral_Harbour
514121	America/Yellowknife
514122	America/Fort_Nelson
514123	US/Alaska
514124	America/Adak
514125	US/Hawaii
514126	Pacific/Samoa
514127	Etc/GMT+12
514128	Pacific/Efate
514129	Australia/Lindeman
514130	Asia/Pyongyang
514131	Asia/Kuala_Lumpur
514132	Asia/Novokuznetsk
514133	Indian/Chagos
514134	Asia/Yekaterinburg
514135	Asia/Muscat
514136	Europe/Simferopol
514137	Africa/Tripoli
514138	Europe/Isle_of_Man
514139	Africa/Nouakchott
514140	America/Godthab
514141	America/Miquelon
514142	America/Argentina/Mendoza
514143	America/St_Thomas
514144	America/Menominee
514145	America/Chihuahua
514146	America/Fort_Nelson
514147	America/Sitka
514148	US/Aleutian
514149	US/Hawaii
514150	Pacific/Pago_Pago
514151	Etc/GMT+12
514152	Pacific/Efate
514153	Australia/Brisbane
514154	Asia/Jayapura
514155	Asia/Harbin
514156	Indian/Christmas
514157	Asia/Thimphu
514158	Asia/Atyrau
514159	Asia/Baku
514160	Europe/Zaporozhye
514161	Africa/Kigali
514162	Africa/El_Aaiun
514163	Africa/Dakar
514164	America/Scoresbysund
514165	America/Miquelon
514166	America/Belem
514167	America/Port_of_Spain
514168	America/Porto_Acre
514169	America/Merida
514170	Mexico/BajaNorte
514171	America/Anchorage
514172	Pacific/Gambier
514173	Pacific/Honolulu
514174	Pacific/Midway
514175	Etc/GMT+12
514176	Pacific/Ponape
514177	Australia/Queensland
514178	Asia/Dili
514179	Asia/Choibalsan
514180	Asia/Novosibirsk
514181	Asia/Thimphu
514182	Asia/Tashkent
514183	Europe/Astrakhan
514184	Asia/Kuwait
514185	Europe/Andorra
514186	Europe/London
514187	Atlantic/Azores
514188	America/Nuuk
514189	Atlantic/South_Georgia
514190	America/Argentina/Catamarca
514191	Chile/Continental
514192	America/Panama
514193	America/Cambridge_Bay
514194	US/Pacific
514195	US/Alaska
514196	US/Aleutian
514197	Pacific/Rarotonga
514198	Pacific/Samoa
514199	Etc/GMT+12
514200	Pacific/Noumea
514201	Asia/Ust-Nera
514202	Asia/Yakutsk
514203	Asia/Kuching
514204	Antarctica/Davis
514205	Asia/Dhaka
514206	Asia/Oral
514207	Europe/Samara
514208	Europe/Mariehamn
514209	Europe/Kaliningrad
514210	Europe/Dublin
514211	Africa/Bissau
514212	America/Scoresbysund
514213	America/Noronha
514214	America/Cordoba
514215	America/Kralendijk
514216	America/Indiana/Knox
514217	America/Costa_Rica
514218	America/Creston
514219	America/Metlakatla
514220	America/Atka
514221	Pacific/Johnston
514222	US/Samoa
514223	Etc/GMT+12
514224	Pacific/Noumea
514225	Australia/Tasmania
514226	Asia/Jayapura
514227	Asia/Chongqing
514228	Asia/Novosibirsk
514229	Asia/Thimphu
514230	Asia/Aqtobe
514231	Indian/Mahe
514232	Europe/Helsinki
514233	Europe/Oslo
514234	Europe/Belfast
514235	Atlantic/Reykjavik
514236	America/Scoresbysund
514237	Atlantic/South_Georgia
514238	America/Argentina/ComodRivadavia
514239	America/Virgin
514240	America/North_Dakota/Center
514241	America/Boise
514242	America/Fort_Nelson
514243	America/Nome
514244	America/Adak
514245	Pacific/Rarotonga
514246	Pacific/Midway
514247	Etc/GMT+12
514248	Asia/Srednekolymsk
514249	Australia/Lindeman
514250	Asia/Dili
514251	Asia/Taipei
